
폭염일수
지점/지역명 : 전국

평균 폭염일수
연도,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연합계,순위

2016,0,0,0,0,0,0.1,5.1,16.6,0,0,0,0,22,4
2017,0,0,0,0,0.4,1.7,5.9,5.6,0,0,0,0,13.5,7
2018,0,0,0,0,0,1.5,15.4,14.1,0,0,0,0,31,1
2019,0,0,0,0,0.5,0.5,3,9,0,0,0,0,13.1,8
2020,0,0,0,0,0,1.9,0.1,5.7,0,0,0,0,7.7,11
2021,0,0,0,0,0,0.1,8.1,3.5,0,0,0,0,11.8,9
2022,0,0,0,0,0.2,1.6,5.8,2.9,0.2,0,0,0,10.6,10
2023,0,0,0,0,0.2,0.9,4.1,9,0,0,0,0,14.2,6
2024,0,0,0,0,0,2.8,4.3,16.9,6,0,0,0,30.1,2
2025,0,0,0,0,0,2,14.5,11.5,1.6,0,0,0,29.7,3
2026,0,0,0,0,0.5,0.6,8.9,12,,,,,21.9,5
평균,0.0,0.0,0.0,0.0,0.2,1.3,6.8,9.7,0.7,0.0,0.0,0.0


가장 긴 폭염
연도,지점,시작일,종료일,지속일수
2016,합천,2016-07-23,2016-08-25,34
2017,경주시,2017-07-16,2017-07-24,9
2018,금산,2018-07-11,2018-08-16,37
2019,부안,2019-07-30,2019-08-11,13
2020,대구,2020-08-11,2020-08-21,11
2021,밀양,2021-07-20,2021-08-07,19
2022,제주,2022-08-04,2022-08-16,13
2023,양산시·의성,2023-07-26,2023-08-08,14
2024,구미·밀양·의성,2024-07-25,2024-08-20,27
2025,완도,2025-08-14,2025-09-07,25
2026,김해시·의령군·전주,2026-07-20,2026-08-10,22


가장 빠른/가장 늦은 폭염
연도,가장 빠른 지점,가장 빠른 날짜,가장 늦은 지점,가장 늦은 날짜
2016,홍천,2016-05-22,광주,2016-09-04
2017,강릉·북강릉·속초·울진·의령군·합천,2017-05-19,밀양,2017-08-29
2018,울진·의성·포항,2018-04-21,제주,2018-08-31
2019,강릉·경주시·구미·금산·대구·밀양·보은·북춘천·산청·상주·서울·영덕·영월·영천·의성·이천·정선군·제주·제천·청송군·청주·춘천·충주·포항·합천·홍천,2019-05-24,의성,2019-09-10
2020,거창·경주시·구미·대구·밀양·영천·울진·의령군·의성·청송군·포항·합천,2020-06-04,고창·고창군·순창군·정읍·해남,2020-08-31
2021,대구·밀양·의령군·함양군,2021-06-08,제주,2021-09-01
2022,경주시·밀양·양산시,2022-05-22,광양시·서귀포,2022-09-19
2023,강릉·경주시·구미·대구·동해·북강릉·산청·상주·속초·울진·의령군·의성·포항,2023-05-16,정선군,2023-09-10
2024,강릉·밀양·속초,2024-05-23,강진군·거제·거창·경주시·고창·고창·고창군·고흥·광양시·광주·군산·금산·김해시·남원·남해·대구·대전·마산·목포·밀양·보령·보성군·부산·부안·부여·북부산·북창원·산청·서귀포·서산·세종·세종(예)·수원·순창군·순천·양산시·여수·영광군·영천·완도·울산·의령군·의성·임실·장수·장흥·전주·정읍·제주·진도군·진주·창원·창원시·청송군·통영·함양군·합천·해남·흑산도,2024-09-19
2025,경주시·구미·대구·포항,2025-05-20,경주시·김해시·대구·마산·밀양·보성군·북부산·북창원·성산·양산시·울산·제주·창원·창원시·포항,2025-09-17
2026,경주시·구미·대구·밀양·상주·함양군,2026-05-16,고흥·김해시·밀양·북창원·양산시·완도·창원시,2026-08-30


전국 폭염일수

년도,날짜,지점
2016,0820,제천
2016,0820,부여
2016,0820,양평
2016,0820,이천
2016,0820,영주
2016,0820,남해
2016,0820,광주
2016,0820,진주
2016,0820,충주
2016,0821,여수
2016,0821,충주
2016,0821,남원
2016,0821,고흥
2016,0821,문경
2016,0821,창원
2016,0821,서울
2016,0821,인천
2016,0821,인제
2016,0821,거제
2016,0821,임실
2016,0821,홍천
2016,0821,합천
2016,0821,대전
2016,0821,장흥
2016,0821,대구
2016,0821,산청
2016,0821,수원
2016,0821,장수
2016,0821,구미
2016,0821,밀양
2016,0821,보은
2016,0821,추풍령
2016,0821,천안
2016,0821,통영
2016,0821,안동
2016,0821,영덕
2016,0821,부안
2016,0821,군산
2016,0821,해남
2016,0821,청주
2016,0821,금산
2016,0821,원주
2016,0821,전주
2016,0821,의성
2016,0821,제천
2016,0821,부여
2016,0821,양평
2016,0821,이천
2016,0821,영주
2016,0821,부산
2016,0821,남해
2016,0821,광주
2016,0821,완도
2016,0821,영천
2016,0821,진주
2016,0821,정읍
2016,0822,서산
2016,0822,충주
2016,0822,남원
2016,0822,강화
2016,0822,철원
2016,0822,고흥
2016,0822,문경
2016,0822,서울
2016,0822,인천
2016,0822,거제
2016,0822,보령
2016,0822,창원
2016,0822,임실
2016,0822,거창
2016,0822,합천
2016,0822,대전
2016,0822,장흥
2016,0822,대구
2016,0822,산청
2016,0822,수원
2016,0822,장수
2016,0822,구미
2016,0822,밀양
2016,0822,보은
2016,0822,추풍령
2016,0822,천안
2016,0822,통영
2016,0822,홍천
2016,0822,안동
2016,0822,부안
2016,0822,군산
2016,0822,목포
2016,0822,해남
2016,0822,청주
2016,0822,금산
2016,0822,춘천
2016,0822,원주
2016,0822,전주
2016,0822,의성
2016,0822,제천
2016,0822,부여
2016,0822,양평
2016,0822,이천
2016,0822,영주
2016,0822,남해
2016,0822,광주
2016,0822,완도
2016,0822,영천
2016,0822,진주
2016,0822,정읍
2016,0823,서울
2016,0823,충주
2016,0823,합천
2016,0823,대전
2016,0823,수원
2016,0823,구미
2016,0823,밀양
2016,0823,보은
2016,0823,홍천
2016,0823,안동
2016,0823,해남
2016,0823,청주
2016,0823,금산
2016,0823,춘천
2016,0823,원주
2016,0823,의성
2016,0823,제천
2016,0823,부여
2016,0823,양평
2016,0823,이천
2016,0823,영주
2016,0823,광주
2016,0823,인제
2016,0824,정읍
2016,0824,충주
2016,0824,고흥
2016,0824,문경
2016,0824,봉화
2016,0824,창원
2016,0824,임실
2016,0824,거창
2016,0824,합천
2016,0824,대전
2016,0824,장흥
2016,0824,대구
2016,0824,산청
2016,0824,수원
2016,0824,장수
2016,0824,구미
2016,0824,밀양
2016,0824,보은
2016,0824,추풍령
2016,0824,통영
2016,0824,홍천
2016,0824,부안
2016,0824,목포
2016,0824,해남
2016,0824,청주
2016,0824,금산
2016,0824,원주
2016,0824,전주
2016,0824,의성
2016,0824,제천
2016,0824,부여
2016,0824,양평
2016,0824,이천
2016,0824,안동
2016,0824,영주
2016,0824,남해
2016,0824,광주
2016,0824,완도
2016,0824,영천
2016,0824,진주
2016,0824,남원
2016,0825,포항
2016,0825,전주
2016,0825,정읍
2016,0825,남원
2016,0825,고흥
2016,0825,문경
2016,0825,거제
2016,0825,봉화
2016,0825,창원
2016,0825,임실
2016,0825,거창
2016,0825,합천
2016,0825,대전
2016,0825,장흥
2016,0825,대구
2016,0825,산청
2016,0825,수원
2016,0825,장수
2016,0825,구미
2016,0825,밀양
2016,0825,보은
2016,0825,추풍령
2016,0825,홍천
2016,0825,영덕
2016,0825,해남
2016,0825,청주
2016,0825,금산
2016,0825,원주
2016,0825,의성
2016,0825,강릉
2016,0825,제천
2016,0825,부여
2016,0825,양평
2016,0825,이천
2016,0825,안동
2016,0825,영주
2016,0825,부산
2016,0825,남해
2016,0825,광주
2016,0825,완도
2016,0825,영천
2016,0825,진주
2016,0825,충주
2016,0825,서산
2016,0904,광주
2017,0519,울진
2017,0519,속초
2017,0519,강릉
2017,0519,합천
2017,0520,영덕
2017,0529,의성
2017,0529,광주
2017,0529,진주
2017,0529,영천
2017,0529,남해
2017,0529,산청
2017,0529,거창
2017,0529,대구
2017,0529,합천
2017,0529,구미
2017,0529,청주
2017,0529,밀양
2017,0529,안동
2017,0530,울산
2017,0530,장흥
2017,0530,합천
2017,0530,거제
2017,0530,영천
2017,0530,창원
2017,0530,밀양
2017,0530,대구
2017,0530,남해
2017,0609,대구
2017,0610,밀양
2017,0615,밀양
2017,0615,창원
2017,0615,영천
2017,0615,합천
2017,0616,청주
2017,0616,광주
2017,0617,의성
2017,0617,합천
2017,0617,광주
2017,0618,홍천
2017,0618,보은
2017,0618,대구
2017,0618,거창
2017,0618,산청
2017,0618,대전
2017,0618,인제
2017,0618,문경
2017,0618,봉화
2017,0618,남원
2017,0618,영천
2017,0618,영주
2017,0618,충주
2017,0618,광주
2017,0618,의성
2017,0618,양평
2017,0618,이천
2017,0618,안동
2017,0618,춘천
2017,0618,금산
2017,0618,구미
2017,0618,밀양
2017,0618,합천
2017,0619,보은
2017,0619,합천
2017,0619,거창
2017,0619,산청
2017,0619,대전
2017,0619,문경
2017,0619,봉화
2017,0619,남원
2017,0619,영천
2017,0619,영주
2017,0619,진주
2017,0619,충주
2017,0619,광주
2017,0619,의성
2017,0619,영덕
2017,0619,이천
2017,0619,안동
2017,0619,청주
2017,0619,구미
2017,0619,밀양
2017,0619,대구
2017,0620,홍천
2017,0620,춘천
2017,0620,인제
2017,0622,대구
2017,0622,의성
2017,0622,합천
2017,0622,구미
2017,0622,밀양
2017,0622,안동
2017,0623,홍천
2017,0623,합천
2017,0623,대구
2017,0623,산청
2017,0623,수원
2017,0623,대전
2017,0623,서울
2017,0623,문경
2017,0623,정읍
2017,0623,임실
2017,0623,영주
2017,0623,충주
2017,0623,광주
2017,0623,제천
2017,0623,부여
2017,0623,전주
2017,0623,의성
2017,0623,양평
2017,0623,이천
2017,0623,안동
2017,0623,춘천
2017,0623,원주
2017,0623,청주
2017,0623,금산
2017,0623,천안
2017,0623,구미
2017,0623,밀양
2017,0623,보은
2017,0624,대구
2017,0624,의성
2017,0624,대전
2017,0628,안동
2017,0630,홍천
2017,0630,포항
2017,0630,영천
2017,0630,안동
2017,0630,영덕
2017,0630,강릉
2017,0630,의성
2017,0701,울진
2017,0702,영천
2017,0702,포항
2017,0703,영천
2017,0703,대구
2017,0703,포항
2017,0704,홍천
2017,0704,밀양
2017,0705,수원
2017,0705,의성
2017,0705,광주
2017,0705,충주
2017,0705,대구
2017,0705,홍천
2017,0705,합천
2017,0705,구미
2017,0705,금산
2017,0705,청주
2017,0705,춘천
2017,0705,안동
2017,0706,인제
2017,0706,제천
2017,0706,홍천
2017,0706,이천
2017,0706,양평
2017,0706,충주
2017,0706,안동
2017,0706,서울
2017,0706,영천
2017,0706,의성
2017,0706,원주
2017,0706,철원
2017,0706,춘천
2017,0706,수원
2017,0706,청주
2017,0707,영덕
2017,0709,청주
2017,0709,영덕
2017,0709,전주
2017,0709,강릉
2017,0709,영천
2017,0709,구미
2017,0709,포항
2017,0709,대구
2017,0709,금산
2017,0709,합천
2017,0709,의성
2017,0709,안동
2017,0709,임실
2017,0709,밀양
2017,0709,울산
2017,0710,영천
2017,0711,포항
2017,0711,의성
2017,0711,영천
2017,0711,속초
2017,0711,대구
2017,0711,울진
2017,0711,구미
2017,0711,영덕
2017,0711,강릉
2017,0712,거창
2017,0712,산청
2017,0712,창원
2017,0712,속초
2017,0712,포항
2017,0712,울산
2017,0712,정읍
2017,0712,남원
2017,0712,안동
2017,0712,구미
2017,0712,밀양
2017,0712,합천
2017,0712,홍천
2017,0712,대구
2017,0712,남해
2017,0712,영천
2017,0712,진주
2017,0712,광주
2017,0712,의성
2017,0712,영덕
2017,0712,강릉
2017,0713,산청
2017,0713,강릉
2017,0713,포항
2017,0713,울산
2017,0713,봉화
2017,0713,남원
2017,0713,임실
2017,0713,태백
2017,0713,안동
2017,0713,청주
2017,0713,구미
2017,0713,밀양
2017,0713,합천
2017,0713,대구
2017,0713,거창
2017,0713,남해
2017,0713,영천
2017,0713,진주
2017,0713,광주
2017,0713,의성
2017,0713,영덕
2017,0713,울진
2017,0713,창원
2017,0714,수원
2017,0714,강릉
2017,0714,창원
2017,0714,서울
2017,0714,속초
2017,0714,인제
2017,0714,문경
2017,0714,포항
2017,0714,울산
2017,0714,봉화
2017,0714,정읍
2017,0714,부안
2017,0714,안동
2017,0714,춘천
2017,0714,청주
2017,0714,금산
2017,0714,구미
2017,0714,밀양
2017,0714,합천
2017,0714,홍천
2017,0714,보은
2017,0714,추풍령
2017,0714,대구
2017,0714,영천
2017,0714,영주
2017,0714,진주
2017,0714,충주
2017,0714,부여
2017,0714,의성
2017,0714,영덕
2017,0714,양평
2017,0714,대전
2017,0716,산청
2017,0716,창원
2017,0716,속초
2017,0716,울산
2017,0716,진주
2017,0716,합천
2017,0716,대구
2017,0716,남해
2017,0716,영천
2017,0716,밀양
2017,0717,속초
2017,0717,포항
2017,0717,울산
2017,0717,구미
2017,0717,강릉
2017,0717,대구
2017,0717,영천
2017,0717,영덕
2017,0717,울진
2017,0717,밀양
2017,0718,포항
2017,0718,강릉
2017,0718,영덕
2017,0718,울산
2017,0719,산청
2017,0719,강릉
2017,0719,창원
2017,0719,서울
2017,0719,거제
2017,0719,울산
2017,0719,봉화
2017,0719,남원
2017,0719,포항
2017,0719,안동
2017,0719,구미
2017,0719,밀양
2017,0719,합천
2017,0719,홍천
2017,0719,대구
2017,0719,남해
2017,0719,영천
2017,0719,영주
2017,0719,진주
2017,0719,광주
2017,0719,의성
2017,0719,영덕
2017,0719,수원
2017,0720,남해
2017,0720,완도
2017,0720,영천
2017,0720,진주
2017,0720,충주
2017,0720,광주
2017,0720,부여
2017,0720,전주
2017,0720,의성
2017,0720,영덕
2017,0720,울진
2017,0720,양평
2017,0720,이천
2017,0720,강릉
2017,0720,부안
2017,0720,군산
2017,0720,목포
2017,0720,해남
2017,0720,안동
2017,0720,춘천
2017,0720,청주
2017,0720,금산
2017,0720,구미
2017,0720,밀양
2017,0720,합천
2017,0720,홍천
2017,0720,보은
2017,0720,추풍령
2017,0720,대구
2017,0720,거창
2017,0720,산청
2017,0720,수원
2017,0720,대전
2017,0720,장흥
2017,0720,서울
2017,0720,철원
2017,0720,문경
2017,0720,정읍
2017,0720,남원
2017,0720,임실
2017,0720,포항
2017,0721,정읍
2017,0721,천안
2017,0721,임실
2017,0721,포항
2017,0721,구미
2017,0721,밀양
2017,0721,합천
2017,0721,보은
2017,0721,추풍령
2017,0721,대구
2017,0721,거창
2017,0721,산청
2017,0721,대전
2017,0721,장흥
2017,0721,창원
2017,0721,속초
2017,0721,고흥
2017,0721,문경
2017,0721,거제
2017,0721,울산
2017,0721,남해
2017,0721,완도
2017,0721,영천
2017,0721,진주
2017,0721,충주
2017,0721,광주
2017,0721,부여
2017,0721,전주
2017,0721,의성
2017,0721,영덕
2017,0721,울진
2017,0721,양평
2017,0721,강릉
2017,0721,부안
2017,0721,군산
2017,0721,목포
2017,0721,해남
2017,0721,안동
2017,0721,청주
2017,0721,금산
2017,0721,남원
2017,0722,정읍
2017,0722,청주
2017,0722,임실
2017,0722,구미
2017,0722,밀양
2017,0722,합천
2017,0722,추풍령
2017,0722,대구
2017,0722,거창
2017,0722,산청
2017,0722,장흥
2017,0722,창원
2017,0722,거제
2017,0722,울산
2017,0722,영천
2017,0722,남해
2017,0722,진주
2017,0722,광주
2017,0722,의성
2017,0722,부안
2017,0722,안동
2017,0722,남원
2017,0723,밀양
2017,0723,진주
2017,0723,남해
2017,0723,울산
2017,0724,정읍
2017,0724,밀양
2017,0724,합천
2017,0724,대구
2017,0724,거창
2017,0724,산청
2017,0724,장흥
2017,0724,고흥
2017,0724,거제
2017,0724,창원
2017,0724,영천
2017,0724,남해
2017,0724,진주
2017,0724,광주
2017,0724,완도
2017,0724,의성
2017,0724,해남
2017,0724,부안
2017,0724,구미
2017,0725,남원
2017,0725,청주
2017,0725,춘천
2017,0725,이천
2017,0725,양평
2017,0725,부여
2017,0725,광주
2017,0725,충주
2017,0725,진주
2017,0725,남해
2017,0725,서산
2017,0725,거제
2017,0725,고흥
2017,0725,서울
2017,0725,대전
2017,0725,수원
2017,0725,산청
2017,0725,합천
2017,0725,거창
2017,0725,홍천
2017,0726,정읍
2017,0726,광주
2017,0726,홍천
2017,0726,밀양
2017,0727,부안
2017,0727,광주
2017,0727,목포
2017,0727,의성
2017,0727,대전
2017,0727,부여
2017,0727,임실
2017,0727,산청
2017,0727,남원
2017,0727,청주
2017,0727,정읍
2017,0727,대구
2017,0727,진주
2017,0727,합천
2017,0727,밀양
2017,0728,밀양
2017,0728,대구
2017,0728,거창
2017,0728,합천
2017,0728,광주
2017,0728,진주
2017,0728,남해
2017,0728,영천
2017,0728,해남
2017,0728,거제
2017,0728,산청
2017,0728,구미
2017,0729,광주
2017,0730,밀양
2017,0801,정읍
2017,0801,부여
2017,0801,임실
2017,0801,서울
2017,0801,거제
2017,0801,창원
2017,0801,서산
2017,0801,거창
2017,0801,합천
2017,0801,산청
2017,0801,수원
2017,0801,춘천
2017,0801,부안
2017,0801,밀양
2017,0801,전주
2017,0801,이천
2017,0801,군산
2017,0801,목포
2017,0801,해남
2017,0801,남해
2017,0801,진주
2017,0801,광주
2017,0801,남원
2017,0802,정읍
2017,0802,전주
2017,0802,임실
2017,0802,서울
2017,0802,서산
2017,0802,홍천
2017,0802,천안
2017,0802,합천
2017,0802,수원
2017,0802,대전
2017,0802,춘천
2017,0802,청주
2017,0802,금산
2017,0802,부안
2017,0802,밀양
2017,0802,통영
2017,0802,양평
2017,0802,이천
2017,0802,군산
2017,0802,목포
2017,0802,광주
2017,0802,부여
2017,0802,남원
2017,0803,정읍
2017,0803,전주
2017,0803,인천
2017,0803,철원
2017,0803,창원
2017,0803,서산
2017,0803,합천
2017,0803,산청
2017,0803,강화
2017,0803,춘천
2017,0803,부안
2017,0803,밀양
2017,0803,홍천
2017,0803,의성
2017,0803,진주
2017,0803,군산
2017,0803,광주
2017,0803,부여
2017,0803,서울
2017,0804,정읍
2017,0804,전주
2017,0804,임실
2017,0804,서울
2017,0804,인제
2017,0804,고흥
2017,0804,문경
2017,0804,거제
2017,0804,울산
2017,0804,보령
2017,0804,창원
2017,0804,서산
2017,0804,보은
2017,0804,천안
2017,0804,대구
2017,0804,거창
2017,0804,합천
2017,0804,산청
2017,0804,수원
2017,0804,대전
2017,0804,장흥
2017,0804,춘천
2017,0804,원주
2017,0804,청주
2017,0804,금산
2017,0804,부안
2017,0804,장수
2017,0804,구미
2017,0804,밀양
2017,0804,통영
2017,0804,홍천
2017,0804,의성
2017,0804,진주
2017,0804,양평
2017,0804,이천
2017,0804,제천
2017,0804,군산
2017,0804,목포
2017,0804,해남
2017,0804,안동
2017,0804,영천
2017,0804,영주
2017,0804,부산
2017,0804,남해
2017,0804,충주
2017,0804,광주
2017,0804,완도
2017,0804,부여
2017,0804,남원
2017,0805,정읍
2017,0805,전주
2017,0805,임실
2017,0805,여수
2017,0805,서울
2017,0805,인천
2017,0805,인제
2017,0805,철원
2017,0805,고흥
2017,0805,문경
2017,0805,거제
2017,0805,울산
2017,0805,보령
2017,0805,봉화
2017,0805,창원
2017,0805,서산
2017,0805,보은
2017,0805,추풍령
2017,0805,천안
2017,0805,대구
2017,0805,거창
2017,0805,합천
2017,0805,산청
2017,0805,수원
2017,0805,강화
2017,0805,대전
2017,0805,장흥
2017,0805,영덕
2017,0805,춘천
2017,0805,원주
2017,0805,청주
2017,0805,금산
2017,0805,부안
2017,0805,장수
2017,0805,구미
2017,0805,밀양
2017,0805,통영
2017,0805,홍천
2017,0805,의성
2017,0805,진주
2017,0805,양평
2017,0805,이천
2017,0805,제천
2017,0805,군산
2017,0805,목포
2017,0805,해남
2017,0805,안동
2017,0805,영천
2017,0805,영주
2017,0805,부산
2017,0805,남해
2017,0805,충주
2017,0805,광주
2017,0805,완도
2017,0805,부여
2017,0805,남원
2017,0806,정읍
2017,0806,전주
2017,0806,임실
2017,0806,여수
2017,0806,서울
2017,0806,인제
2017,0806,고흥
2017,0806,문경
2017,0806,거제
2017,0806,울산
2017,0806,보령
2017,0806,봉화
2017,0806,창원
2017,0806,보은
2017,0806,추풍령
2017,0806,천안
2017,0806,대구
2017,0806,거창
2017,0806,합천
2017,0806,산청
2017,0806,수원
2017,0806,대전
2017,0806,장흥
2017,0806,영덕
2017,0806,원주
2017,0806,청주
2017,0806,금산
2017,0806,부안
2017,0806,장수
2017,0806,구미
2017,0806,밀양
2017,0806,통영
2017,0806,홍천
2017,0806,의성
2017,0806,진주
2017,0806,이천
2017,0806,제천
2017,0806,군산
2017,0806,목포
2017,0806,해남
2017,0806,안동
2017,0806,영천
2017,0806,영주
2017,0806,부산
2017,0806,남해
2017,0806,충주
2017,0806,광주
2017,0806,완도
2017,0806,부여
2017,0806,남원
2017,0807,남원
2017,0807,임실
2017,0807,여수
2017,0807,서울
2017,0807,고흥
2017,0807,문경
2017,0807,거제
2017,0807,울산
2017,0807,창원
2017,0807,서산
2017,0807,정읍
2017,0807,대구
2017,0807,거창
2017,0807,합천
2017,0807,산청
2017,0807,수원
2017,0807,대전
2017,0807,장흥
2017,0807,영덕
2017,0807,춘천
2017,0807,청주
2017,0807,금산
2017,0807,부안
2017,0807,구미
2017,0807,밀양
2017,0807,통영
2017,0807,홍천
2017,0807,의성
2017,0807,진주
2017,0807,양평
2017,0807,이천
2017,0807,제천
2017,0807,목포
2017,0807,해남
2017,0807,안동
2017,0807,영천
2017,0807,영주
2017,0807,부산
2017,0807,남해
2017,0807,충주
2017,0807,광주
2017,0807,완도
2017,0807,부여
2017,0807,전주
2017,0808,거제
2017,0808,울산
2017,0808,창원
2017,0808,대구
2017,0808,합천
2017,0808,구미
2017,0808,남해
2017,0808,통영
2017,0808,의성
2017,0808,해남
2017,0808,영덕
2017,0808,영천
2017,0808,부산
2017,0808,밀양
2017,0810,산청
2017,0810,거제
2017,0810,거창
2017,0810,광주
2017,0810,부산
2017,0810,남해
2017,0810,진주
2017,0811,남원
2017,0811,산청
2017,0811,창원
2017,0811,합천
2017,0811,장흥
2017,0811,부여
2017,0811,진주
2017,0811,해남
2017,0811,남해
2017,0811,광주
2017,0811,밀양
2017,0822,포항
2017,0822,대구
2017,0822,영덕
2017,0822,울진
2017,0822,해남
2017,0822,의성
2017,0823,남원
2017,0823,전주
2017,0823,산청
2017,0823,울산
2017,0823,창원
2017,0823,정읍
2017,0823,대구
2017,0823,거창
2017,0823,합천
2017,0823,장흥
2017,0823,부안
2017,0823,구미
2017,0823,밀양
2017,0823,의성
2017,0823,해남
2017,0823,안동
2017,0823,영덕
2017,0823,영천
2017,0823,남해
2017,0823,광주
2017,0823,완도
2017,0823,포항
2017,0824,포항
2017,0824,산청
2017,0824,울산
2017,0824,창원
2017,0824,합천
2017,0824,대구
2017,0824,남해
2017,0824,밀양
2017,0824,울진
2017,0824,안동
2017,0824,영덕
2017,0824,영천
2017,0824,구미
2017,0825,산청
2017,0825,합천
2017,0825,대구
2017,0825,남해
2017,0825,밀양
2017,0825,진주
2017,0825,영천
2017,0825,대구
2017,0829,밀양
2018,0421,의성
2018,0421,포항
2018,0421,울진
2018,0601,밀양
2018,0601,합천
2018,0602,산청
2018,0602,대구
2018,0602,합천
2018,0602,밀양
2018,0602,해남
2018,0602,영덕
2018,0602,의성
2018,0602,영천
2018,0603,합천
2018,0603,영덕
2018,0607,밀양
2018,0607,영덕
2018,0607,대구
2018,0607,의성
2018,0607,합천
2018,0607,영천
2018,0618,의성
2018,0622,보은
2018,0622,안동
2018,0622,이천
2018,0622,양평
2018,0622,홍천
2018,0622,영주
2018,0622,춘천
2018,0622,의성
2018,0623,속초
2018,0623,강릉
2018,0623,울진
2018,0624,거창
2018,0624,장흥
2018,0624,대구
2018,0624,대전
2018,0624,산청
2018,0624,수원
2018,0624,문경
2018,0624,속초
2018,0624,봉화
2018,0624,창원
2018,0624,거제
2018,0624,울산
2018,0624,임실
2018,0624,포항
2018,0624,남원
2018,0624,남해
2018,0624,영천
2018,0624,광주
2018,0624,진주
2018,0624,의성
2018,0624,강릉
2018,0624,양평
2018,0624,이천
2018,0624,안동
2018,0624,영덕
2018,0624,울진
2018,0624,청주
2018,0624,밀양
2018,0624,춘천
2018,0624,구미
2018,0624,홍천
2018,0624,보은
2018,0624,합천
2018,0625,거창
2018,0625,합천
2018,0625,산청
2018,0625,수원
2018,0625,문경
2018,0625,임실
2018,0625,포항
2018,0625,정읍
2018,0625,남원
2018,0625,영천
2018,0625,충주
2018,0625,광주
2018,0625,전주
2018,0625,의성
2018,0625,부여
2018,0625,양평
2018,0625,이천
2018,0625,안동
2018,0625,영덕
2018,0625,대구
2018,0625,해남
2018,0625,부안
2018,0625,금산
2018,0625,청주
2018,0625,밀양
2018,0625,춘천
2018,0625,구미
2018,0625,홍천
2018,0627,울진
2018,0703,수원
2018,0703,양평
2018,0703,홍천
2018,0704,문경
2018,0704,대구
2018,0704,구미
2018,0704,영천
2018,0704,홍천
2018,0704,밀양
2018,0704,의성
2018,0704,합천
2018,0711,거제
2018,0711,합천
2018,0711,금산
2018,0711,영천
2018,0711,부안
2018,0711,안동
2018,0711,의성
2018,0711,밀양
2018,0712,울산
2018,0712,영천
2018,0712,포항
2018,0712,남원
2018,0712,창원
2018,0712,산청
2018,0712,문경
2018,0712,속초
2018,0712,거창
2018,0712,합천
2018,0712,대구
2018,0712,구미
2018,0712,보은
2018,0712,금산
2018,0712,밀양
2018,0712,영덕
2018,0712,울진
2018,0712,강릉
2018,0712,안동
2018,0712,광주
2018,0712,전주
2018,0712,의성
2018,0712,임실
2018,0713,임실
2018,0713,영천
2018,0713,남원
2018,0713,창원
2018,0713,거제
2018,0713,산청
2018,0713,문경
2018,0713,속초
2018,0713,거창
2018,0713,합천
2018,0713,장흥
2018,0713,대구
2018,0713,구미
2018,0713,보은
2018,0713,금산
2018,0713,청주
2018,0713,밀양
2018,0713,영덕
2018,0713,울진
2018,0713,강릉
2018,0713,안동
2018,0713,광주
2018,0713,진주
2018,0713,의성
2018,0713,남해
2018,0713,포항
2018,0714,울산
2018,0714,충주
2018,0714,포항
2018,0714,남원
2018,0714,봉화
2018,0714,창원
2018,0714,거제
2018,0714,산청
2018,0714,문경
2018,0714,거창
2018,0714,합천
2018,0714,장흥
2018,0714,대구
2018,0714,보은
2018,0714,홍천
2018,0714,금산
2018,0714,청주
2018,0714,밀양
2018,0714,구미
2018,0714,영덕
2018,0714,안동
2018,0714,강릉
2018,0714,태백
2018,0714,광주
2018,0714,진주
2018,0714,전주
2018,0714,의성
2018,0714,영주
2018,0714,남해
2018,0714,영천
2018,0714,임실
2018,0715,임실
2018,0715,충주
2018,0715,남원
2018,0715,정읍
2018,0715,서울
2018,0715,봉화
2018,0715,창원
2018,0715,거제
2018,0715,울산
2018,0715,산청
2018,0715,수원
2018,0715,고흥
2018,0715,문경
2018,0715,속초
2018,0715,거창
2018,0715,합천
2018,0715,장흥
2018,0715,대구
2018,0715,대전
2018,0715,추풍령
2018,0715,천안
2018,0715,보은
2018,0715,홍천
2018,0715,청주
2018,0715,밀양
2018,0715,춘천
2018,0715,장수
2018,0715,구미
2018,0715,영덕
2018,0715,해남
2018,0715,안동
2018,0715,부안
2018,0715,금산
2018,0715,부여
2018,0715,강릉
2018,0715,태백
2018,0715,양평
2018,0715,이천
2018,0715,광주
2018,0715,진주
2018,0715,전주
2018,0715,의성
2018,0715,제천
2018,0715,영주
2018,0715,남해
2018,0715,영천
2018,0715,포항
2018,0716,임실
2018,0716,충주
2018,0716,남원
2018,0716,정읍
2018,0716,서울
2018,0716,봉화
2018,0716,창원
2018,0716,거제
2018,0716,울산
2018,0716,산청
2018,0716,수원
2018,0716,문경
2018,0716,거창
2018,0716,합천
2018,0716,대구
2018,0716,대전
2018,0716,추풍령
2018,0716,천안
2018,0716,보은
2018,0716,홍천
2018,0716,원주
2018,0716,청주
2018,0716,밀양
2018,0716,춘천
2018,0716,구미
2018,0716,영덕
2018,0716,안동
2018,0716,부안
2018,0716,금산
2018,0716,강릉
2018,0716,양평
2018,0716,이천
2018,0716,광주
2018,0716,진주
2018,0716,전주
2018,0716,의성
2018,0716,제천
2018,0716,부여
2018,0716,영주
2018,0716,남해
